x_mm,wrapped_rad,unwrapped_rad,quadratic_fit_rad,quadratic_residual_rad,quartic_fit_rad,quartic_residual_rad
9.299999999999999239e-03,-5.371023999999999798e-01,1.831245352153876027e+01,1.830994042776528019e+01,2.513093773480079562e-03,1.831245167665847617e+01,1.844880284096461764e-06
9.350000000000000672e-03,-5.429604999999999571e-01,1.830659542153875918e+01,1.830409444975423128e+01,2.500971784527905584e-03,1.830659365417737305e+01,1.767361386129095990e-06
9.400000000000000369e-03,-5.488499000000000017e-01,1.830070602153875825e+01,1.829821712609162176e+01,2.488895447136485473e-03,1.830070423232413646e+01,1.789214621794599225e-06
9.450000000000000067e-03,-5.547708000000000084e-01,1.829478512153875869e+01,1.829230845677744810e+01,2.476664761310587437e-03,1.829478341127420649e+01,1.710264552201579136e-06
9.499999999999999764e-03,-5.607229999999999714e-01,1.828883292153875928e+01,1.828636844181171384e+01,2.464479727045443269e-03,1.828883119120396472e+01,1.730334794558530120e-06
9.549999999999999462e-03,-5.667067000000000077e-01,1.828284922153875769e+01,1.828039708119441187e+01,2.452140344345821177e-03,1.828284757229071644e+01,1.649248041246664798e-06
9.599999999999999159e-03,-5.727217000000000002e-01,1.827683422153875981e+01,1.827439437492554930e+01,2.439846613210505666e-03,1.827683255471270840e+01,1.666826051405223552e-06
9.650000000000000591e-03,-5.787681999999999549e-01,1.827078772153875974e+01,1.826836032300512258e+01,2.427398533637159517e-03,1.827078613864912882e+01,1.582889630924455560e-06
9.700000000000000289e-03,-5.848459999999999770e-01,1.826470992153875983e+01,1.826229492543313171e+01,2.414996105628119949e-03,1.826470832428009317e+01,1.597258666663492477e-06
9.749999999999999986e-03,-5.909552999999999612e-01,1.825860062153875774e+01,1.825619818220957669e+01,2.402439329181049743e-03,1.825859911178665129e+01,1.509752106443329467e-06
9.799999999999999684e-03,-5.970959000000000128e-01,1.825246002153875935e+01,1.825007009333446106e+01,2.389928204298286119e-03,1.825245850135080161e+01,1.520187957737562101e-06
9.849999999999999381e-03,-6.032678999999999681e-01,1.824628802153875995e+01,1.824391065880778129e+01,2.377362730978660466e-03,1.824628649315546269e+01,1.528383297255686557e-06
9.900000000000000813e-03,-6.094713999999999965e-01,1.824008452153875837e+01,1.823771987862953736e+01,2.364642909221004174e-03,1.824008308738449813e+01,1.434154260238074130e-06
9.950000000000000511e-03,-6.157061999999999813e-01,1.823384972153876049e+01,1.823149775279972928e+01,2.351968739031207178e-03,1.823384828422270587e+01,1.437316054619941497e-06
1.000000000000000021e-02,-6.219723999999999808e-01,1.822758352153875805e+01,1.822524428131836061e+01,2.339240220397442727e-03,1.822758208385581824e+01,1.437682939808837546e-06
1.004999999999999991e-02,-6.282701000000000535e-01,1.822128582153875698e+01,1.821895946418542422e+01,2.326357353332753064e-03,1.822128448647050192e+01,1.335068255059468356e-06
1.009999999999999960e-02,-6.345990999999999715e-01,1.821495682153875961e+01,1.821264330140092724e+01,2.313520137832369983e-03,1.821495549225436150e+01,1.329284398110530674e-06
1.014999999999999930e-02,-6.409595000000000153e-01,1.820859642153875768e+01,1.820629579296486611e+01,2.300628573891572159e-03,1.820859510139593596e+01,1.320142821725767135e-06
1.020000000000000073e-02,-6.473512999999999629e-01,1.820220462153875829e+01,1.819991693887724438e+01,2.287682661513912308e-03,1.820220331408469860e+01,1.307454059684687309e-06
1.025000000000000043e-02,-6.537745000000000362e-01,1.819578142153875788e+01,1.819350673913805494e+01,2.274682400702943141e-03,1.819578013051106780e+01,1.291027690086821167e-06
1.030000000000000013e-02,-6.602291999999999605e-01,1.818932672153875885e+01,1.818706519374730490e+01,2.261527791453943337e-03,1.818932555086638203e+01,1.170672376815673488e-06
1.034999999999999983e-02,-6.667151999999999523e-01,1.818284072153875996e+01,1.818059230270499071e+01,2.248418833769250114e-03,1.818283957534292838e+01,1.146195831580598679e-06
1.039999999999999952e-02,-6.732325999999999588e-01,1.817632332153876007e+01,1.817408806601111237e+01,2.235255527647694862e-03,1.817632220413392119e+01,1.117404838879565432e-06
1.044999999999999922e-02,-6.797813999999999801e-01,1.816977452153875916e+01,1.816755248366567344e+01,2.222037873085724868e-03,1.816977343743351625e+01,1.084105242910027300e-06
1.050000000000000065e-02,-6.863614999999999577e-01,1.816319442153875841e+01,1.816098555566867034e+01,2.208865870088061456e-03,1.816319327543680373e+01,1.146101954674350054e-06
1.055000000000000035e-02,-6.929731000000000085e-01,1.815658282153875902e+01,1.815438728202010310e+01,2.195539518655920119e-03,1.815658171833980816e+01,1.103198950858086391e-06
1.060000000000000005e-02,-6.996160999999999630e-01,1.814993982153875862e+01,1.814775766271997171e+01,2.182158818786916754e-03,1.814993876633948844e+01,1.055199270183493354e-06
1.064999999999999974e-02,-7.062905000000000433e-01,1.814326542153875721e+01,1.814109669776827616e+01,2.168723770481051361e-03,1.814326441963374137e+01,1.001905015840520718e-06
1.069999999999999944e-02,-7.129963000000000273e-01,1.813655962153875834e+01,1.813440438716502001e+01,2.155234373738323939e-03,1.813655867842140168e+01,9.431173566554207355e-07
1.074999999999999914e-02,-7.197333999999999676e-01,1.812982252153875962e+01,1.812768073091019971e+01,2.141790628559903098e-03,1.812982154290223491e+01,9.786365247066441952e-07
1.080000000000000057e-02,-7.265019999999999811e-01,1.812305392153875871e+01,1.812092572900381526e+01,2.128192534943451619e-03,1.812305301327694096e+01,9.082618177558288153e-07
1.085000000000000027e-02,-7.333020000000000094e-01,1.811625392153876035e+01,1.811413938144586666e+01,2.114540092893690826e-03,1.811625308974716475e+01,8.317915956013166578e-07
1.089999999999999997e-02,-7.401332999999999940e-01,1.810942262153875859e+01,1.810732168823635391e+01,2.100933302404683900e-03,1.810942177251547847e+01,8.490232801250385819e-07
1.094999999999999966e-02,-7.469959999999999933e-01,1.810255992153875937e+01,1.810047264937528055e+01,2.087272163478814946e-03,1.810255906178539576e+01,8.597533636134357948e-07
1.099999999999999936e-02,-7.538901999999999548e-01,1.809566572153875796e+01,1.809359226486264305e+01,2.073456676114915354e-03,1.809566495776135397e+01,7.637774039892519795e-07
1.105000000000000079e-02,-7.608156999999999837e-01,1.808874022153876027e+01,1.808668053469844139e+01,2.059686840318875056e-03,1.808873946064874261e+01,7.608900176592214848e-07
1.110000000000000049e-02,-7.677726000000000273e-01,1.808178332153875800e+01,1.807973745888267914e+01,2.045862656078867303e-03,1.808178257065387839e+01,7.508848796078382293e-07
1.115000000000000019e-02,-7.747608999999999746e-01,1.807479502153875828e+01,1.807276303741534917e+01,2.031984123409102949e-03,1.807479428798401244e+01,7.335547458353630645e-07
1.119999999999999989e-02,-7.817806999999999951e-01,1.806777522153875992e+01,1.806575727029645861e+01,2.017951242301307957e-03,1.806777461284733377e+01,6.086914261516085389e-07
1.124999999999999958e-02,-7.888317000000000245e-01,1.806072422153875934e+01,1.805872015752600390e+01,2.004064012755435442e-03,1.806072354545296577e+01,6.760857935717012879e-07
1.129999999999999928e-02,-7.959142000000000161e-01,1.805364172153876012e+01,1.805165169910398504e+01,1.990022434775085003e-03,1.805364108601096973e+01,6.355277903935530048e-07
1.135000000000000071e-02,-8.030281000000000224e-01,1.804652782153875989e+01,1.804455189503040557e+01,1.975926508354319822e-03,1.804652723473234488e+01,5.868064150149621128e-07
1.140000000000000041e-02,-8.101734000000000435e-01,1.803938252153875865e+01,1.803742074530526196e+01,1.961776233496692612e-03,1.803938199182901769e+01,5.297097409595608042e-07
1.145000000000000011e-02,-8.173500999999999683e-01,1.803220582153875995e+01,1.803025824992855419e+01,1.947571610205756087e-03,1.803220535751385611e+01,4.640249038345700683e-07
1.149999999999999981e-02,-8.245580999999999605e-01,1.802499782153875785e+01,1.802306440890028227e+01,1.933412638475573431e-03,1.802499733200066245e+01,4.895380953939820756e-07
1.154999999999999950e-02,-8.317976000000000258e-01,1.801775832153875712e+01,1.801583922222044620e+01,1.919099318310912849e-03,1.801775791550418049e+01,4.060345766276896029e-07
1.159999999999999920e-02,-8.390684000000000475e-01,1.801048752153876009e+01,1.800858268988904953e+01,1.904831649710558850e-03,1.801048710824007770e+01,4.132986823890405503e-07
1.165000000000000063e-02,-8.463705999999999730e-01,1.800318532153875850e+01,1.800129481190608871e+01,1.890509632669790108e-03,1.800318491042496660e+01,4.111137918982876727e-07
1.170000000000000033e-02,-8.537042999999999715e-01,1.799585162153875828e+01,1.799397558827156374e+01,1.876033267194543441e-03,1.799585132227639406e+01,2.992623642228409153e-07
1.175000000000000003e-02,-8.610693000000000374e-01,1.798848662153875821e+01,1.798662501898547461e+01,1.861602553283603356e-03,1.798848634401284130e+01,2.775259169141008897e-07
1.179999999999999973e-02,-8.684657000000000071e-01,1.798109022153875713e+01,1.797924310404782489e+01,1.847117490932248529e-03,1.798108997585372393e+01,2.456850332066551346e-07
1.184999999999999942e-02,-8.758934999999999915e-01,1.797366242153875859e+01,1.797182984345860746e+01,1.832578080151137101e-03,1.797366221801939190e+01,2.035193666927170852e-07
1.190000000000000085e-02,-8.833526000000000433e-01,1.796620332153876021e+01,1.796438523721782943e+01,1.818084320930779541e-03,1.796620307073113665e+01,2.508076235585576796e-07
1.195000000000000055e-02,-8.908431999999999462e-01,1.795871272153875964e+01,1.795690928532548725e+01,1.803436213272391342e-03,1.795871253421118396e+01,1.873275756736347830e-07
1.200000000000000025e-02,-8.983651999999999749e-01,1.795119072153875805e+01,1.794940198778158447e+01,1.788733757173588401e-03,1.795119060868269045e+01,1.128560676022516418e-07
1.204999999999999995e-02,-9.059184999999999599e-01,1.794363742153876018e+01,1.794186334458611753e+01,1.774076952642644756e-03,1.794363729436975063e+01,1.271690095450139779e-07
1.209999999999999964e-02,-9.135031999999999597e-01,1.793605272153875774e+01,1.793429335573908290e+01,1.759365799674839081e-03,1.793605259149740050e+01,1.300413572380421101e-07
1.214999999999999934e-02,-9.211194000000000326e-01,1.792843652153876022e+01,1.792669202124048766e+01,1.744500298272555483e-03,1.792843650029159974e+01,2.124716047546826303e-08
1.220000000000000077e-02,-9.287668999999999508e-01,1.792078902153875930e+01,1.791905934109033183e+01,1.729680448427473038e-03,1.792078902097925663e+01,5.595026664195756894e-10
1.225000000000000047e-02,-9.364457999999999949e-01,1.791311012153875737e+01,1.791139531528860829e+01,1.714806250149081279e-03,1.791311015378820315e+01,-3.224944578050781274e-08
1.230000000000000017e-02,-9.441561000000000536e-01,1.790539982153875798e+01,1.790369994383532415e+01,1.699877703433827492e-03,1.790539989894721984e+01,-7.740846186266026052e-08
1.234999999999999987e-02,-9.518976999999999578e-01,1.789765822153875874e+01,1.789597322673047586e+01,1.684994808282880285e-03,1.789765825668601096e+01,-3.514725221975822933e-08
1.239999999999999956e-02,-9.596708000000000460e-01,1.788988512153875732e+01,1.788821516397406342e+01,1.669957564693902441e-03,1.788988522723522223e+01,-1.056964649137626111e-07
1.244999999999999926e-02,-9.674753000000000380e-01,1.788208062153875844e+01,1.788042575556609037e+01,1.654865972668062568e-03,1.788208081082643375e+01,-1.892876753117889166e-07
1.250000000000000069e-02,-9.753110999999999864e-01,1.787424482153875971e+01,1.787260500150654963e+01,1.639820032210081990e-03,1.787424500769216706e+01,-1.861534073555048963e-07
1.255000000000000039e-02,-9.831782999999999495e-01,1.786637762153875997e+01,1.786475290179544828e+01,1.624719743311686670e-03,1.786637781806586744e+01,-1.965271074766405945e-07
1.260000000000000009e-02,-9.910769000000000384e-01,1.785847902153875921e+01,1.785686945643278278e+01,1.609565105976429322e-03,1.785847924218192873e+01,-2.206431695128685533e-07
1.264999999999999979e-02,-9.990069000000000310e-01,1.785054902153875744e+01,1.784895466541855313e+01,1.594356120204309946e-03,1.785054928027566845e+01,-2.587369110074178025e-07
1.269999999999999948e-02,-1.006968000000000085e+00,1.784258792153875817e+01,1.784100852875276289e+01,1.579392785995281656e-03,1.784258793258334919e+01,-1.104459101952670608e-08
1.274999999999999918e-02,-1.014961000000000002e+00,1.783459492153875914e+01,1.783303104643540848e+01,1.563875103350653717e-03,1.783459519934216431e+01,-2.778034051686972816e-07
1.280000000000000061e-02,-1.022985000000000033e+00,1.782657092153876022e+01,1.782502221846648993e+01,1.548703072270285475e-03,1.782657108079024511e+01,-1.592514848880455247e-07
1.285000000000000031e-02,-1.031041000000000096e+00,1.781851492153875682e+01,1.781698204484600723e+01,1.532876692749596259e-03,1.781851557716666079e+01,-6.556279039671153441e-07
1.290000000000000001e-02,-1.039128000000000052e+00,1.781042792153875709e+01,1.780891052557396037e+01,1.517395964796719454e-03,1.781042868871140428e+01,-7.671726471869533270e-07
1.294999999999999971e-02,-1.047245999999999899e+00,1.780230992153875746e+01,1.780080766065035291e+01,1.502260888404549632e-03,1.780231041566542416e+01,-4.941266666946830810e-07
1.299999999999999940e-02,-1.055396000000000001e+00,1.779415992153875692e+01,1.779267345007518131e+01,1.486471463575611551e-03,1.779416075827058208e+01,-8.367318251600863732e-07
1.305000000000000084e-02,-1.063576999999999995e+00,1.778597892153876003e+01,1.778450789384844555e+01,1.471027690314485881e-03,1.778597971676969536e+01,-7.952309353242981160e-07
1.310000000000000053e-02,-1.071789000000000103e+00,1.777776692153875970e+01,1.777631099197014564e+01,1.455929568614067193e-03,1.777776729140650858e+01,-3.698677488728208118e-07
1.315000000000000023e-02,-1.080033000000000021e+00,1.776952292153875845e+01,1.776808274444028513e+01,1.440177098473327533e-03,1.776952348242569713e+01,-5.608869386719561589e-07
1.319999999999999993e-02,-1.088308000000000053e+00,1.776124792153875731e+01,1.775982315125885691e+01,1.424770279900400283e-03,1.776124829007287786e+01,-3.685341205539316434e-07
1.324999999999999963e-02,-1.096614999999999895e+00,1.775294092153875880e+01,1.775153221242587165e+01,1.408709112887152060e-03,1.775294171459460202e+01,-7.930558432178713701e-07
1.329999999999999932e-02,-1.104953000000000074e+00,1.774460292153875685e+01,1.774320992794131868e+01,1.392993597438163533e-03,1.774460375623836228e+01,-8.346996054342525895e-07
1.335000000000000075e-02,-1.113321999999999923e+00,1.773623392153875855e+01,1.773485629780520156e+01,1.377623733556987418e-03,1.773623441525257149e+01,-4.937138129434970324e-07
1.340000000000000045e-02,-1.121723000000000026e+00,1.772783292153875934e+01,1.772647132201752385e+01,1.361599521235490329e-03,1.772783369188659819e+01,-7.703478388521034503e-07
1.345000000000000015e-02,-1.130155000000000021e+00,1.771940092153876023e+01,1.771805500057828198e+01,1.345920960478252937e-03,1.771940158639073104e+01,-6.648519708107869519e-07
1.349999999999999985e-02,-1.138619000000000048e+00,1.771093692153876020e+01,1.770960733348747596e+01,1.329588051284247285e-03,1.771093809901620375e+01,-1.177477443548013980e-06
1.354999999999999954e-02,-1.147113999999999967e+00,1.770244192153876028e+01,1.770112832074510578e+01,1.313600793654501331e-03,1.770244323001517728e+01,-1.308476416994608371e-06
1.359999999999999924e-02,-1.155640000000000001e+00,1.769391592153876047e+01,1.769261796235117501e+01,1.297959187585462359e-03,1.769391697964075405e+01,-1.058101993578475231e-06
1.365000000000000067e-02,-1.164196999999999926e+00,1.768535892153875722e+01,1.768407625830567653e+01,1.282663233080683085e-03,1.768535934814697086e+01,-4.266082136439308670e-07
1.370000000000000037e-02,-1.172787000000000024e+00,1.767676892153875912e+01,1.767550320860861746e+01,1.265712930141660308e-03,1.767677033578880597e+01,-1.414250046849474529e-06
1.375000000000000007e-02,-1.181407000000000096e+00,1.766814892153875860e+01,1.766689881325999778e+01,1.250108278760819758e-03,1.766814994282215778e+01,-1.021283399182948415e-06
1.379999999999999977e-02,-1.190058999999999978e+00,1.765949692153875716e+01,1.765826307225981040e+01,1.233849278946763661e-03,1.765949816950388040e+01,-1.247965123241101537e-06
1.384999999999999946e-02,-1.198741999999999974e+00,1.765081392153875939e+01,1.764959598560806242e+01,1.217935930696967262e-03,1.765081501609174452e+01,-1.094552985136942880e-06
1.389999999999999916e-02,-1.207457000000000003e+00,1.764209892153875714e+01,1.764089755330474674e+01,1.201368234010402603e-03,1.764210048284447296e+01,-1.561305715824801155e-06
