x_mm,unwrapped_rad,sphere_fit_rad,sphere_residual_rad
-1.225000000000000047e-02,1.791311012153875737e+01,1.791137545347038440e+01,1.734668068372968719e-03
-1.220000000000000077e-02,1.792078902153875930e+01,1.791903930616251372e+01,1.749715376245575271e-03
-1.214999999999999934e-02,1.792843652153876022e+01,1.792667181374671159e+01,1.764707792048625379e-03
-1.209999999999999964e-02,1.793605272153875774e+01,1.793427297622298155e+01,1.779745315776182224e-03
-1.204999999999999995e-02,1.794363742153876018e+01,1.794184279364374746e+01,1.794627895012723684e-03
-1.200000000000000025e-02,1.795119072153875805e+01,1.794938126595658545e+01,1.809455582172603272e-03
-1.195000000000000055e-02,1.795871272153875964e+01,1.795688839321391583e+01,1.824328324843804694e-03
-1.190000000000000085e-02,1.796620332153876021e+01,1.796436417531089802e+01,1.839146227862187288e-03
-1.184999999999999942e-02,1.797366242153875859e+01,1.797180861240478933e+01,1.853809133969264167e-03
-1.179999999999999973e-02,1.798109022153875713e+01,1.797922170433833600e+01,1.868517200421138114e-03
-1.175000000000000003e-02,1.798848662153875821e+01,1.798660345126879534e+01,1.883170269962874954e-03
-1.170000000000000033e-02,1.799585162153875828e+01,1.799395385309132678e+01,1.897768447431502636e-03
-1.165000000000000063e-02,1.800318532153875850e+01,1.800127290985835060e+01,1.912411680407899439e-03
-1.159999999999999920e-02,1.801048752153876009e+01,1.800856062156986326e+01,1.926899968896833570e-03
-1.154999999999999950e-02,1.801775832153875712e+01,1.801581698817345156e+01,1.941333365305553116e-03
-1.149999999999999981e-02,1.802499782153875785e+01,1.802304200972152870e+01,1.955811817229147209e-03
-1.145000000000000011e-02,1.803220582153875995e+01,1.803023568616168149e+01,1.970135377078463534e-03
-1.140000000000000041e-02,1.803938252153875865e+01,1.803739801759874695e+01,1.984503940011705936e-03
-1.135000000000000071e-02,1.804652782153875989e+01,1.804452900398030124e+01,1.998817558458654275e-03
-1.129999999999999928e-02,1.805364172153876012e+01,1.805162864525393118e+01,2.013076284828940743e-03
-1.124999999999999958e-02,1.806072422153875934e+01,1.805869694152446669e+01,2.027280014292642818e-03
-1.119999999999999989e-02,1.806777522153875992e+01,1.806573389268708141e+01,2.041328851678514411e-03
-1.115000000000000019e-02,1.807479502153875828e+01,1.807273949884660524e+01,2.055522692153033404e-03
-1.110000000000000049e-02,1.808178332153875800e+01,1.807971375989820118e+01,2.069561640556827342e-03
-1.105000000000000079e-02,1.808874022153876027e+01,1.808665667594670978e+01,2.083545592050484174e-03
-1.099999999999999936e-02,1.809566572153875796e+01,1.809356824693971433e+01,2.097474599043636090e-03
-1.094999999999999966e-02,1.810255992153875937e+01,1.810044847287720771e+01,2.111448661551662553e-03
-1.089999999999999997e-02,1.810942262153875859e+01,1.810729735381161376e+01,2.125267727144830587e-03
-1.085000000000000027e-02,1.811625392153876035e+01,1.811411488963809191e+01,2.139031900668442177e-03
-1.080000000000000057e-02,1.812305392153875871e+01,1.812090108046148274e+01,2.152841077275979842e-03
-1.074999999999999914e-02,1.812982252153875962e+01,1.812765592628178624e+01,2.166595256973380401e-03
-1.069999999999999944e-02,1.813655962153875834e+01,1.813437942704657857e+01,2.180194492179765575e-03
-1.064999999999999974e-02,1.814326542153875721e+01,1.814107158275586684e+01,2.193838782890367156e-03
-1.060000000000000005e-02,1.814993982153875862e+01,1.814773239340964750e+01,2.207428129111121962e-03
-1.055000000000000035e-02,1.815658282153875902e+01,1.815436185911275757e+01,2.220962426001449330e-03
-1.050000000000000065e-02,1.816319442153875841e+01,1.816095997976036358e+01,2.234441778394824496e-03
-1.044999999999999922e-02,1.816977452153875916e+01,1.816752675535245842e+01,2.247766186300736990e-03
-1.039999999999999952e-02,1.817632332153876007e+01,1.817406218594146949e+01,2.261135597290575561e-03
-1.034999999999999983e-02,1.818284072153875996e+01,1.818056627147496584e+01,2.274450063794120069e-03
-1.030000000000000013e-02,1.818932672153875885e+01,1.818703901205779871e+01,2.287709480960131714e-03
-1.025000000000000043e-02,1.819578142153875788e+01,1.819348040758512397e+01,2.301013953633912479e-03
-1.020000000000000073e-02,1.820220462153875829e+01,1.819989045810936190e+01,2.314163429396387528e-03
-1.014999999999999930e-02,1.820859642153875768e+01,1.820626916357809222e+01,2.327257960665463088e-03
-1.009999999999999960e-02,1.821495682153875961e+01,1.821261652409615550e+01,2.340297442604111211e-03
-1.004999999999999991e-02,1.822128582153875698e+01,1.821893253961113146e+01,2.353281927625516801e-03
-1.000000000000000021e-02,1.822758352153875805e+01,1.822521721007059625e+01,2.366311468161796938e-03
-9.950000000000000511e-03,1.823384972153876049e+01,1.823147053552697727e+01,2.379186011783218646e-03
-9.900000000000000813e-03,1.824008452153875837e+01,1.823769251598026742e+01,2.392005558490950534e-03
-9.849999999999999381e-03,1.824628802153875995e+01,1.824388315148289408e+01,2.404870055865870881e-03
-9.799999999999999684e-03,1.825246002153875935e+01,1.825004244193000957e+01,2.417579608749775844e-03
-9.749999999999999986e-03,1.825860062153875774e+01,1.825617038737403774e+01,2.430234164719990986e-03
-9.700000000000000289e-03,1.826470992153875983e+01,1.826226698786739888e+01,2.442933671360947301e-03
-9.650000000000000591e-03,1.827078772153875974e+01,1.826833224335767270e+01,2.455478181087045186e-03
-9.599999999999999159e-03,1.827683422153875981e+01,1.827436615379243534e+01,2.468067746324464906e-03
-9.549999999999999462e-03,1.828284922153875769e+01,1.828036871927653451e+01,2.480502262223183152e-03
-9.499999999999999764e-03,1.828883292153875928e+01,1.828633993975754635e+01,2.492981781212932901e-03
-9.450000000000000067e-03,1.829478512153875869e+01,1.829227981528788405e+01,2.505306250874639318e-03
-9.400000000000000369e-03,1.830070602153875825e+01,1.829818834581513798e+01,2.517675723620271810e-03
-9.350000000000000672e-03,1.830659542153875918e+01,1.830406553133930458e+01,2.529890199454598587e-03
-9.299999999999999239e-03,1.831245352153876027e+01,1.830991137191280416e+01,2.542149625956113823e-03
-9.249999999999999542e-03,1.831828012153875918e+01,1.831572586743079611e+01,2.554254107963060960e-03
-9.199999999999999845e-03,1.832407542153875823e+01,1.832150901805054133e+01,2.566403488216906226e-03
-9.150000000000000147e-03,1.832983922153875866e+01,1.832726082366719567e+01,2.578397871562998489e-03
-9.100000000000000450e-03,1.833557172153875925e+01,1.833298128428076623e+01,2.590437257993016829e-03
-9.050000000000000752e-03,1.834127272153875765e+01,1.833867039994366621e+01,2.602321595091439121e-03
-8.999999999999999320e-03,1.834694242153875976e+01,1.834432817060348242e+01,2.614250935277340204e-03
-8.949999999999999623e-03,1.835258062153875969e+01,1.834995459636504833e+01,2.626025173711354910e-03
-8.899999999999999925e-03,1.835818752153875977e+01,1.835554967707110308e+01,2.637844467656691450e-03
-8.850000000000000228e-03,1.836376292153875767e+01,1.836111341287891463e+01,2.649508659843036185e-03
-8.800000000000000530e-03,1.836930702153875927e+01,1.836664580368363886e+01,2.661217855120412423e-03
-8.750000000000000833e-03,1.837481962153875870e+01,1.837214684948527221e+01,2.672772053486482946e-03
-8.699999999999999400e-03,1.838030092153875827e+01,1.837761655038866238e+01,2.684371150095898884e-03
-8.649999999999999703e-03,1.838575072153875922e+01,1.838305490628896166e+01,2.695815249797561819e-03
-8.600000000000000006e-03,1.839116922153876033e+01,1.838846191723859391e+01,2.707304300166413213e-03
-8.550000000000000308e-03,1.839655622153875925e+01,1.839383758323755558e+01,2.718638301203668561e-03
-8.500000000000000611e-03,1.840191182153875715e+01,1.839918190428585021e+01,2.729917252906943759e-03
-8.449999999999999178e-03,1.840723612153875877e+01,1.840449488038348136e+01,2.741241155277407415e-03
-8.399999999999999481e-03,1.841252892153875820e+01,1.840977651147802163e+01,2.752410060736565356e-03
-8.349999999999999784e-03,1.841779032153876017e+01,1.841502679767431516e+01,2.763523864445005529e-03
-8.300000000000000086e-03,1.842302042153875874e+01,1.842024573886752492e+01,2.774682671233819065e-03
-8.250000000000000389e-03,1.842821902153875868e+01,1.842543333516248083e+01,2.785686376277851650e-03
-8.200000000000000691e-03,1.843338622153875761e+01,1.843058958645435297e+01,2.796635084404641702e-03
-8.149999999999999259e-03,1.843852202153875908e+01,1.843571449284797836e+01,2.807528690780713987e-03
-8.099999999999999561e-03,1.844362642153875953e+01,1.844080805429093317e+01,2.818367247826358835e-03
-8.049999999999999864e-03,1.844869942153875897e+01,1.844587027073080066e+01,2.829150807958313862e-03
-8.000000000000000167e-03,1.845374112153875856e+01,1.845090114227242140e+01,2.839979266337167019e-03
-7.950000000000000469e-03,1.845875132153875953e+01,1.845590066886337510e+01,2.850652675384424128e-03
-7.900000000000000772e-03,1.846373012153875948e+01,1.846086885050366178e+01,2.861271035097701088e-03
-7.849999999999999339e-03,1.846867752153875841e+01,1.846580568724569815e+01,2.871834293060260279e-03
-7.799999999999999642e-03,1.847359342153875872e+01,1.847071117903707105e+01,2.882242501687670710e-03
-7.749999999999999944e-03,1.847847802153875918e+01,1.847558532582535307e+01,2.892695713406112645e-03
-7.700000000000000247e-03,1.848333122153875863e+01,1.848042812771538834e+01,2.903093823370284099e-03
-7.649999999999999682e-03,1.848815302153875706e+01,1.848523958470717332e+01,2.913436831583737785e-03
-7.599999999999999985e-03,1.849294342153875803e+01,1.849001969674829127e+01,2.923724790466764034e-03
-7.550000000000000287e-03,1.849770232153876037e+01,1.849476846389116602e+01,2.933857647594351192e-03
-7.499999999999999722e-03,1.850242992153875932e+01,1.849948588603094990e+01,2.944035507809417140e-03
-7.450000000000000025e-03,1.850712602153875963e+01,1.850417196327248703e+01,2.954058266272596711e-03
-7.400000000000000328e-03,1.851179082153876010e+01,1.850882669561577742e+01,2.964125922982674410e-03
-7.349999999999999763e-03,1.851642412153875838e+01,1.851345008300839723e+01,2.974038530361156063e-03
-7.300000000000000065e-03,1.852102612153876038e+01,1.851804212545035355e+01,2.983996088406826175e-03
-7.250000000000000368e-03,1.852559662153876019e+01,1.852260282299405958e+01,2.993798544700609909e-03
-7.199999999999999803e-03,1.853013572153875899e+01,1.852713217558709857e+01,3.003545951660413493e-03
-7.150000000000000105e-03,1.853464352153875794e+01,1.853163018333431111e+01,3.013338204446824875e-03
-7.100000000000000408e-03,1.853911982153875826e+01,1.853609684607843278e+01,3.022975460325483255e-03
-7.049999999999999843e-03,1.854356472153875757e+01,1.854053216392431125e+01,3.032557614446318439e-03
-7.000000000000000146e-03,1.854797822153875941e+01,1.854493613687193942e+01,3.042084666819988570e-03
-6.949999999999999581e-03,1.855236032153876025e+01,1.854930876492132086e+01,3.051556617439388219e-03
-6.899999999999999883e-03,1.855671102153876006e+01,1.855365004802003526e+01,3.060973518724807718e-03
-6.850000000000000186e-03,1.856103032153875887e+01,1.855795998622050291e+01,3.070335318255956736e-03
-6.799999999999999621e-03,1.856531812153875904e+01,1.856223857952272027e+01,3.079542016038772090e-03
-6.749999999999999924e-03,1.856957462153875937e+01,1.856648582787426704e+01,3.088793664492328617e-03
-6.700000000000000226e-03,1.857379972153875869e+01,1.857070173132757063e+01,3.097990211188061949e-03
-6.649999999999999661e-03,1.857799332153875937e+01,1.857488628988262747e+01,3.107031656131908903e-03
-6.599999999999999964e-03,1.858215562153876022e+01,1.857903950353943401e+01,3.116117999326206700e-03
-6.550000000000000266e-03,1.858628642153875887e+01,1.858316137224557707e+01,3.125049293181803023e-03
-6.499999999999999702e-03,1.859038582153876007e+01,1.858725189605346984e+01,3.133925485290234292e-03
-6.450000000000000004e-03,1.859445382153876025e+01,1.859131107501553615e+01,3.142746523224104749e-03
-6.400000000000000307e-03,1.859849052153875704e+01,1.859533890902693187e+01,3.151612511825163665e-03
-6.349999999999999742e-03,1.860249572153875874e+01,1.859933539814008441e+01,3.160323398674336204e-03
-6.300000000000000044e-03,1.860646952153875944e+01,1.860330054235498665e+01,3.168979183772790975e-03
-6.250000000000000347e-03,1.861041182153875795e+01,1.860723434161922185e+01,3.177479919536096986e-03
-6.199999999999999782e-03,1.861432282153876017e+01,1.861113679603763060e+01,3.186025501129563509e-03
-6.150000000000000085e-03,1.861820242153875782e+01,1.861500790555779261e+01,3.194515980965206836e-03
-6.100000000000000387e-03,1.862205062153875801e+01,1.861884767017970432e+01,3.202951359053685110e-03
-6.049999999999999822e-03,1.862586732153875957e+01,1.862265608985094900e+01,3.211231687810567337e-03
-6.000000000000000125e-03,1.862965272153875773e+01,1.862643316467636723e+01,3.219556862390504648e-03
-5.950000000000000427e-03,1.863340662153875726e+01,1.863017889460353871e+01,3.227726935218555582e-03
-5.899999999999999863e-03,1.863712912153875934e+01,1.863389327963245989e+01,3.235841906299441462e-03
-5.850000000000000165e-03,1.864082022153876039e+01,1.863757631976313078e+01,3.243901775629609574e-03
-5.799999999999999600e-03,1.864447992153876044e+01,1.864122801504797877e+01,3.251906490781664161e-03
-5.749999999999999903e-03,1.864810822153875947e+01,1.864484836538215973e+01,3.259856156599738597e-03
-5.700000000000000205e-03,1.865170512153875748e+01,1.864843737087051068e+01,3.267750668246804935e-03
-5.649999999999999641e-03,1.865527062153875804e+01,1.865199503140819814e+01,3.275590130559891122e-03
-5.599999999999999943e-03,1.865880472153875758e+01,1.865552134710005561e+01,3.283374438701969211e-03
-5.550000000000000246e-03,1.866230732153875849e+01,1.865901631789366277e+01,3.291003645095713637e-03
-5.499999999999999681e-03,1.866577862153875955e+01,1.866247994378902675e+01,3.298677749732803477e-03
-5.449999999999999983e-03,1.866921842153875843e+01,1.866591222478614043e+01,3.306196752618006940e-03
-5.400000000000000286e-03,1.867262682153875986e+01,1.866931316093742765e+01,3.313660601332202305e-03
-5.349999999999999721e-03,1.867600392153875788e+01,1.867268275219046814e+01,3.321169348289743084e-03
-5.300000000000000024e-03,1.867934952153875727e+01,1.867602099854526188e+01,3.328522993495397486e-03
-5.250000000000000326e-03,1.868266372153875921e+01,1.867932790005422561e+01,3.335821484533596504e-03
-5.199999999999999761e-03,1.868594642153875895e+01,1.868260345661252231e+01,3.342964926236646761e-03
-5.150000000000000064e-03,1.868919782153875886e+01,1.868584766837741284e+01,3.350153161346014485e-03
-5.100000000000000366e-03,1.869241782153875775e+01,1.868906053519163635e+01,3.357286347121402059e-03
-5.049999999999999802e-03,1.869560632153875801e+01,1.869224205716002984e+01,3.364264378728165639e-03
-5.000000000000000104e-03,1.869876352153875843e+01,1.869539223423017660e+01,3.371287308581827347e-03
-4.950000000000000407e-03,1.870188922153876021e+01,1.869851106645449335e+01,3.378155084266865060e-03
-4.899999999999999842e-03,1.870498352153875743e+01,1.870159855378056335e+01,3.384967758194079579e-03
-4.850000000000000144e-03,1.870804642153875719e+01,1.870465469620839016e+01,3.391725330367023616e-03
-4.799999999999999580e-03,1.871107792153875948e+01,1.870767949379038697e+01,3.398427748372512269e-03
-4.749999999999999882e-03,1.871407802153875721e+01,1.871067294647413704e+01,3.405075064620177727e-03
-4.700000000000000185e-03,1.871704672153875748e+01,1.871363505431205709e+01,3.411667226700387801e-03
-4.649999999999999620e-03,1.871998392153875912e+01,1.871656581725173396e+01,3.418104287025158783e-03
-4.599999999999999922e-03,1.872288982153875736e+01,1.871946523534558082e+01,3.424586193176537563e-03
-4.550000000000000225e-03,1.872576422153875697e+01,1.872233330854117739e+01,3.430912997579582679e-03
-4.499999999999999660e-03,1.872860732153876029e+01,1.872517003683853076e+01,3.437284700229525924e-03
-4.449999999999999963e-03,1.873141892153875787e+01,1.872797542029005413e+01,3.443501248703739748e-03
-4.400000000000000265e-03,1.873419912153875799e+01,1.873074945889575105e+01,3.449662643006945473e-03
-4.349999999999999700e-03,1.873694792153875710e+01,1.873349215260320122e+01,3.455768935555880716e-03
-4.300000000000000003e-03,1.873966522153875758e+01,1.873620350146482494e+01,3.461720073932639252e-03
-4.250000000000000305e-03,1.874235122153875821e+01,1.873888350542819836e+01,3.467716110559848630e-03
-4.199999999999999740e-03,1.874500582153875783e+01,1.874153216454574533e+01,3.473656993012497196e-03
-4.150000000000000043e-03,1.874762892153875882e+01,1.874414947876504556e+01,3.479442773713259385e-03
